x, y, th, stamp, 
-0.9438007473945618, -3.903306722640991, 2.0227885492364024, 1759349574621219247, 
-0.9475213885307312, -3.896212577819824, 2.0479727182282086, 1759349574664236700, 
-0.9537922143936157, -3.8844292163848877, 2.092180835690831, 1759349574734924678, 
-0.9580815434455872, -3.877357244491577, 2.118860469327792, 1759349574778937102, 
-0.9634099006652832, -3.8690900802612305, 2.1484039686795597, 1759349574828927894, 
-0.9688740372657776, -3.8611092567443848, 2.178469277180093, 1759349574878871796, 
-0.9746019840240479, -3.8533191680908203, 2.207115178066448, 1759349574928893746, 
-0.9815317988395691, -3.8442063331604004, 2.244427716014194, 1759349574988486770, 
-0.9851398468017578, -3.8397908210754395, 2.2634026450977207, 1759349575018941898, 
-0.9938711524009705, -3.8297641277313232, 2.3043713102181447, 1759349575088908525, 
-0.9991047978401184, -3.824101448059082, 2.328528328437227, 1759349575128955957, 
-1.0056852102279663, -3.817206859588623, 2.3583517166406573, 1759349575178909513, 
-1.0125676393508911, -3.810453176498413, 2.3880619579276603, 1759349575228934625, 
-1.019837498664856, -3.8039777278900146, 2.418502291497047, 1759349575278877099, 
-1.0270789861679077, -3.7978992462158203, 2.4483656070077306, 1759349575328950740, 
-1.033212661743164, -3.79302978515625, 2.4728797720156663, 1759349575368117201, 
-1.0407971143722534, -3.7871105670928955, 2.5038537600495507, 1759349575418444213, 
-1.051584005355835, -3.7795050144195557, 2.5444013981831324, 1759349575488223176, 
-1.0577189922332764, -3.775467872619629, 2.569063161060931, 1759349575529063486, 
-1.065740704536438, -3.7703657150268555, 2.5995333618593746, 1759349575579087366, 
-1.0739476680755615, -3.765578508377075, 2.6291309106606, 1759349575628977119, 
-1.0825026035308838, -3.760918617248535, 2.6587452636204203, 1759349575678907388, 
-1.0909159183502197, -3.7566912174224854, 2.6878046237184026, 1759349575728238956, 
-1.0978736877441406, -3.753410577774048, 2.7112903218056816, 1759349575768704848, 
-1.1065603494644165, -3.749497413635254, 2.7426776874849006, 1759349575819533453, 
-1.1189687252044678, -3.7446742057800293, 2.784519564464389, 1759349575888129732, 
-1.1262670755386353, -3.7420167922973633, 2.8087554146397515, 1759349575929048152, 
-1.135553240776062, -3.7389767169952393, 2.838559359207311, 1759349575980005894, 
-1.1447653770446777, -3.736311674118042, 2.8677687793267066, 1759349576028936735, 
-1.1540406942367554, -3.7339537143707275, 2.8977126887896345, 1759349576078714829, 
-1.1634151935577393, -3.7317209243774414, 2.9294538661035587, 1759349576128403623, 
-1.1707929372787476, -3.7301552295684814, 2.953750852229884, 1759349576169106470, 
-1.1802096366882324, -3.728558301925659, 2.984371633063532, 1759349576219123421, 
-1.1930923461914062, -3.7268106937408447, 3.0264446689774758, 1759349576288431778, 
-1.2007324695587158, -3.7261409759521484, 3.0494268048116093, 1759349576329105455, 
-1.209998607635498, -3.725299596786499, 3.079855434793775, 1759349576379210657, 
-1.2194947004318237, -3.724849224090576, 3.110092165170026, 1759349576429043268, 
-1.2289584875106812, -3.724731922149658, 3.1386837956800755, 1759349576478221997, 
-1.238655924797058, -3.7248876094818115, -3.115751032217231, 1759349576528158890, 
-1.2461748123168945, -3.7252728939056396, -3.092773200020889, 1759349576568319348, 
-1.2557802200317383, -3.725935935974121, -3.062179327836784, 1759349576619200246, 
-1.2690486907958984, -3.7272541522979736, -3.019483320910796, 1759349576688420542, 
-1.2763739824295044, -3.7280993461608887, -2.9932420248492746, 1759349576730092869, 
-1.2859232425689697, -3.7296807765960693, -2.963078007673025, 1759349576779941337, 
-1.2955232858657837, -3.7315053939819336, -2.932541800837038, 1759349576830939773, 
-1.3042899370193481, -3.733564853668213, -2.9043961131020066, 1759349576878061952, 
-1.313380479812622, -3.735888719558716, -2.874207041463653, 1759349576927942473, 
-1.3209987878799438, -3.738097667694092, -2.8483052014255716, 1759349576969938439, 
-1.330117106437683, -3.7409839630126953, -2.818202495849953, 1759349577018270934, 
-1.342411756515503, -3.74540638923645, -2.776566556191917, 1759349577088034711, 
-1.349571704864502, -3.7482526302337646, -2.7524734576012517, 1759349577128936456, 
-1.3585879802703857, -3.751894950866699, -2.7221674900331645, 1759349577178969558, 
-1.367180585861206, -3.7558505535125732, -2.6928390902949153, 1759349577230943759, 
-1.3751825094223022, -3.759887218475342, -2.665787190497398, 1759349577276898680, 
-1.383276104927063, -3.764254331588745, -2.6342761722249595, 1759349577327002361, 
-1.3935866355895996, -3.770052909851074, -2.598007237878709, 1759349577388437221, 
-1.398414969444275, -3.7730495929718018, -2.5809948247248213, 1759349577418736018, 
-1.409263253211975, -3.7802202701568604, -2.540741253576446, 1759349577487001946, 
-1.4159148931503296, -3.7848129272460938, -2.514582581773857, 1759349577528158671, 
-1.423420786857605, -3.790325880050659, -2.4834534675887316, 1759349577578980620, 
-1.431296706199646, -3.7961549758911133, -2.4524521722898522, 1759349577628963409, 
-1.4382684230804443, -3.8019261360168457, -2.4253067443805816, 1759349577675904879, 
-1.445499062538147, -3.808365821838379, -2.395696234737806, 1759349577725996556, 
-1.451509714126587, -3.814044237136841, -2.370063593424444, 1759349577768313936, 
-1.4580628871917725, -3.820517063140869, -2.3400226685628325, 1759349577819112451, 
-1.4667847156524658, -3.8296642303466797, -2.2985851261975943, 1759349577885504377, 
-1.4725630283355713, -3.8360178470611572, -2.2725191747945557, 1759349577928976941, 
-1.4787378311157227, -3.843076467514038, -2.2433545070286516, 1759349577978981643, 
-1.4846751689910889, -3.8509178161621094, -2.2135794037121412, 1759349578028966150, 
-1.4904991388320923, -3.858660936355591, -2.1834486364326677, 1759349578079909024, 
-1.4955414533615112, -3.86590313911438, -2.1560191999439, 1759349578126012725, 
-1.500001311302185, -3.872742176055908, -2.1292699908603585, 1759349578168175687, 
-1.505144715309143, -3.880908250808716, -2.099460558144064, 1759349578218980024, 
-1.511488437652588, -3.891915798187256, -2.0609336941821916, 1759349578284319942, 
-1.5156079530715942, -3.8993308544158936, -2.0349350425058397, 1759349578328219595, 
-1.5198619365692139, -3.907831907272339, -2.0048251888822715, 1759349578378977963, 
-1.5239487886428833, -3.916529655456543, -1.9739828597485396, 1759349578428967171, 
-1.5277460813522339, -3.9254519939422607, -1.942969317261676, 1759349578478915065, 
-1.530856966972351, -3.9336578845977783, -1.91539453450464, 1759349578525030853, 
-1.5336472988128662, -3.941500663757324, -1.8885290324642436, 1759349578568295306, 
-1.5364692211151123, -3.9507899284362793, -1.8586109031246476, 1759349578618452076, 
-1.5402952432632446, -3.9635515213012695, -1.8160898277232482, 1759349578690528243, 
-1.541975498199463, -3.9708869457244873, -1.7930559214300092, 1759349578728969727, 
-1.5440007448196411, -3.9802498817443848, -1.7627845362171208, 1759349578778468071, 
-1.5457310676574707, -3.9896161556243896, -1.733241526156609, 1759349578828976948, 
-1.5471665859222412, -3.9990110397338867, -1.7031273731566834, 1759349578878930828, 
-1.5484390258789062, -4.008643627166748, -1.6727877382723766, 1759349578930030497, 
-1.5491833686828613, -4.016311168670654, -1.64815620537456, 1759349578968317684, 
-1.5497874021530151, -4.025730133056641, -1.6175502093716654, 1759349579018590821, 
-1.5500844717025757, -4.039187431335449, -1.5768515424190654, 1759349579088150128, 
-1.5500526428222656, -4.046875, -1.5526143624857571, 1759349579129081568, 
-1.5497612953186035, -4.056737422943115, -1.5230709391294772, 1759349579178970082, 
-1.5493522882461548, -4.0658955574035645, -1.4926272409298074, 1759349579228972219, 
-1.5484771728515625, -4.0753560066223145, -1.461183516770049, 1759349579278925388, 
-1.5473103523254395, -4.084845542907715, -1.430644689863132, 1759349579329034389, 
-1.5455875396728516, -4.096391201019287, -1.3951385509678358, 1759349579388579488, 
-1.544445514678955, -4.102164268493652, -1.3770707852900128, 1759349579418180914, 
-1.5425443649291992, -4.1109795570373535, -1.349376169244206, 1759349579464143760, 
-1.5394777059555054, -4.1232709884643555, -1.308701801379524, 1759349579532984009, 
-1.5369127988815308, -4.132434844970703, -1.2777827664454549, 1759349579583004049, 
-1.5344682931900024, -4.139999866485596, -1.253290231934839, 1759349579624968582, 
-1.5313727855682373, -4.148853302001953, -1.224190104489743, 1759349579673930325, 
-1.5279676914215088, -4.157894134521484, -1.194117034995392, 1759349579724061044, 
-1.5243905782699585, -4.16676664352417, -1.164242253167624, 1759349579774764027, 
-1.5205117464065552, -4.175161361694336, -1.1348264105264672, 1759349579822403541, 
-1.5152925252914429, -4.186454772949219, -1.0940307714736446, 1759349579888969331, 
-1.5115736722946167, -4.193450927734375, -1.070662600977931, 1759349579930008039, 
-1.506959080696106, -4.201671600341797, -1.041357341561613, 1759349579979000123, 
-1.5019766092300415, -4.210033893585205, -1.0113747623520088, 1759349580029996440, 
-1.4967628717422485, -4.217746734619141, -0.9826328569445562, 1759349580078936380, 
-1.4914528131484985, -4.225606441497803, -0.9521719863425744, 1759349580129050249, 
-1.4870918989181519, -4.231792449951172, -0.9266639302603066, 1759349580169964060, 
-1.478774905204773, -4.242245197296143, -0.8862335349543626, 1759349580238603362, 
-1.47258460521698, -4.249649524688721, -0.8555864425321701, 1759349580288997327, 
-1.4678115844726562, -4.255213260650635, -0.8299357059876521, 1759349580329983490, 
-1.4611635208129883, -4.262192249298096, -0.800268318445116, 1759349580378995449, 
-1.4545838832855225, -4.268796920776367, -0.7698468064563118, 1759349580428995167, 
-1.4477441310882568, -4.2751641273498535, -0.7404429633929417, 1759349580478940063, 
-1.4405523538589478, -4.281533718109131, -0.7113485324159461, 1759349580528963650, 
-1.4347758293151855, -4.286411762237549, -0.6882322301642994, 1759349580568757321, 
-1.4274508953094482, -4.292232513427734, -0.6590424697177459, 1759349580618754001, 
-1.4167062044143677, -4.300016403198242, -0.616216060457585, 1759349580688981793, 
-1.4108614921569824, -4.3042473793029785, -0.5916712767347103, 1759349580729002085, 
-1.4028522968292236, -4.309425354003906, -0.5614195632439067, 1759349580778976603, 
-1.3945624828338623, -4.314481735229492, -0.5310238752863635, 1759349580828157061, 
-1.386048674583435, -4.319234848022461, -0.5021100018209144, 1759349580879098208, 
-1.3779003620147705, -4.32345724105835, -0.47142339317867765, 1759349580929027911, 
-1.3710061311721802, -4.326882839202881, -0.4462488692463016, 1759349580968376902, 
-1.3626044988632202, -4.33081579208374, -0.41521148619278664, 1759349581019474619, 
-1.3500944375991821, -4.336106777191162, -0.373594176256295, 1759349581089487380, 
-1.342986822128296, -4.3388237953186035, -0.3500428114207527, 1759349581128281018, 
-1.3340951204299927, -4.341939926147461, -0.31975444501188294, 1759349581179309316, 
-1.3249468803405762, -4.3447651863098145, -0.28944635783458406, 1759349581229108972, 
-1.3158150911331177, -4.347290992736816, -0.2588701507525672, 1759349581278673788, 
-1.3066097497940063, -4.349539756774902, -0.22989899282758963, 1759349581329023146, 
-1.2953068017959595, -4.352057933807373, -0.19420094416499917, 1759349581388305960, 
-1.2896443605422974, -4.353190898895264, -0.17590081054074144, 1759349581419447991, 
-1.2766274213790894, -4.355154991149902, -0.13483355398015898, 1759349581488465531, 
-1.2688841819763184, -4.35617208480835, -0.11023136525931795, 1759349581529276970, 
-1.2595458030700684, -4.357056140899658, -0.08065085195713996, 1759349581579271888, 
-1.2498551607131958, -4.3576579093933105, -0.050512042155597674, 1759349581628539863, 
-1.2401697635650635, -4.358029842376709, -0.020305498649208123, 1759349581678230999, 
-1.230393886566162, -4.358005523681641, 0.009099707671102492, 1759349581728508448, 
-1.2229799032211304, -4.357731819152832, 0.03311528351593662, 1759349581769043788, 
-1.2132593393325806, -4.357388496398926, 0.06543132163450772, 1759349581819425951, 
-1.2001264095306396, -4.3563714027404785, 0.10695660489364074, 1759349581888333256, 
-1.1923972368240356, -4.355405330657959, 0.13156383156441556, 1759349581930002385, 
-1.1828888654708862, -4.354137420654297, 0.1623070515925599, 1759349581980183649, 
-1.1733781099319458, -4.3525071144104, 0.19257952396385086, 1759349582032003339, 
-1.1644666194915771, -4.350566864013672, 0.221007545463115, 1759349582077962703, 
-1.1552927494049072, -4.3484039306640625, 0.2512341976038536, 1759349582128002354, 
-1.147554636001587, -4.346333980560303, 0.2771209390691525, 1759349582171071859, 
-1.1382548809051514, -4.343570232391357, 0.3064743093920375, 1759349582220270143, 
-1.1263160705566406, -4.339315414428711, 0.3459073782965694, 1759349582288040188, 
-1.1188781261444092, -4.336410045623779, 0.37149983381992097, 1759349582329037768, 
-1.1103436946868896, -4.333116054534912, 0.40037673268731877, 1759349582379028573, 
