x, y, th, stamp, 
-1.5465511083602905, -3.6863491535186768, -1.4343576407517251, 1759349348578578074, 
-1.5450159311294556, -3.6976242065429688, -1.3829899898035691, 1759349348628572964, 
-1.542844533920288, -3.708738088607788, -1.3341933526208902, 1759349348678525311, 
-1.540420413017273, -3.7180256843566895, -1.294910003826048, 1759349348718467950, 
-1.5369279384613037, -3.7297494411468506, -1.2428991917236534, 1759349348768839826, 
-1.532928228378296, -3.7409214973449707, -1.1920865784883037, 1759349348818553424, 
-1.5276163816452026, -3.7539288997650146, -1.1338584161457608, 1759349348878659937, 
-1.5223543643951416, -3.764842987060547, -1.0823619900382888, 1759349348929442379, 
-1.516579508781433, -3.7758302688598633, -1.0295021093749055, 1759349348981012708, 
-1.510533332824707, -3.785642147064209, -0.9833294351247376, 1759349349027810202, 
-1.5036414861679077, -3.795600175857544, -0.9349939970217215, 1759349349077830448, 
-1.4976106882095337, -3.8036112785339355, -0.8912278302632533, 1759349349119130229, 
-1.48971688747406, -3.8133580684661865, -0.8375086502391632, 1759349349171048889, 
-1.4815632104873657, -3.822679281234741, -0.7869914496677238, 1759349349220469841, 
-1.4710437059402466, -3.832456350326538, -0.7298472296030208, 1759349349278453837, 
-1.461748480796814, -3.8404324054718018, -0.68051994426212, 1759349349328758491, 
-1.452410340309143, -3.8478856086730957, -0.6333855481438615, 1759349349378457511, 
-1.4429486989974976, -3.8545868396759033, -0.5847659208917781, 1759349349426530314, 
-1.4321362972259521, -3.861804962158203, -0.5332832028884343, 1759349349476479704, 
-1.4230905771255493, -3.8669018745422363, -0.49187401946514936, 1759349349518557881, 
-1.4084515571594238, -3.874521255493164, -0.42495623309597436, 1759349349586561645, 
-1.4015467166900635, -3.8774633407592773, -0.39230613427547095, 1759349349618152571, 
-1.3903236389160156, -3.8818838596343994, -0.3434103874248223, 1759349349666610511, 
-1.375324010848999, -3.8871266841888428, -0.27860117255432487, 1759349349728452189, 
-1.3633629083633423, -3.8904969692230225, -0.22748549513316904, 1759349349778489361, 
-1.3517816066741943, -3.8929409980773926, -0.18011932893479352, 1759349349826446093, 
-1.3394415378570557, -3.895137071609497, -0.13026770501672993, 1759349349875452784, 
-1.328810214996338, -3.8964922428131104, -0.08788031635071161, 1759349349918839064, 
-1.316384196281433, -3.8973042964935303, -0.03779829044324591, 1759349349968509130, 
-1.3036582469940186, -3.8975789546966553, 0.010985477800237967, 1759349350018367325, 
-1.2886327505111694, -3.897153377532959, 0.0710081026327698, 1759349350078754454, 
-1.275786280632019, -3.8959310054779053, 0.12076096148172578, 1759349350128484733, 
-1.2633363008499146, -3.894428014755249, 0.17217525088399277, 1759349350178445591, 
-1.2505626678466797, -3.8920774459838867, 0.22404341996841465, 1759349350229486104, 
-1.2388241291046143, -3.889357328414917, 0.2695574503794166, 1759349350274448249, 
-1.227442741394043, -3.8859267234802246, 0.3130180493397906, 1759349350318463173, 
-1.2150381803512573, -3.8816356658935547, 0.3633394330426064, 1759349350368669696, 
-1.202584147453308, -3.876546859741211, 0.41552139610971883, 1759349350418129458, 
-1.1904685497283936, -3.8710007667541504, 0.46562195280067215, 1759349350468515235, 
-1.1762319803237915, -3.863311290740967, 0.5255143939883808, 1759349350528804028, 
-1.1649090051651, -3.856492042541504, 0.5749637364417062, 1759349350578481110, 
-1.1537621021270752, -3.84892201423645, 0.6264253924842605, 1759349350628449571, 
-1.1438173055648804, -3.8414337635040283, 0.6719653910134809, 1759349350674451006, 
-1.1348097324371338, -3.833937883377075, 0.7151608173600318, 1759349350718480320, 
-1.124169945716858, -3.824732780456543, 0.7674442003273898, 1759349350768850082, 
-1.1145001649856567, -3.8147988319396973, 0.817582123145871, 1759349350818592429, 
-1.1034941673278809, -3.8024959564208984, 0.8774365062792103, 1759349350878628208, 
-1.0951677560806274, -3.79215407371521, 0.9274512022620865, 1759349350928494004, 
-1.0871186256408691, -3.781059741973877, 0.9774736957459582, 1759349350978482747, 
-1.0795385837554932, -3.76942777633667, 1.0265450785362433, 1759349351028449225, 
-1.0726714134216309, -3.757518768310547, 1.0779447482770343, 1759349351079589176, 
-1.0677969455718994, -3.7479066848754883, 1.1179892641371691, 1759349351118505678, 
-1.0618356466293335, -3.7355034351348877, 1.1686303200884982, 1759349351168957323, 
-1.0567299127578735, -3.722651958465576, 1.2178503159725313, 1759349351218889033, 
-1.0513644218444824, -3.7069146633148193, 1.2779082595741518, 1759349351278451397, 
-1.0477843284606934, -3.6938717365264893, 1.327897592124996, 1759349351328439145, 
-1.0447232723236084, -3.680220127105713, 1.3792252852912048, 1759349351378496559, 
-1.0422443151474, -3.666407585144043, 1.4304680801942418, 1759349351428450313, 
-1.0406255722045898, -3.6524899005889893, 1.4810027832086665, 1759349351478460924, 
-1.039719581604004, -3.64143443107605, 1.520675309222252, 1759349351518509204, 
-1.0392707586288452, -3.6276772022247314, 1.5707642048975052, 1759349351568449553, 
-1.039484977722168, -3.6138200759887695, 1.621025194958051, 1759349351618284877, 
-1.0407837629318237, -3.5968432426452637, 1.6800577104460286, 1759349351678810202, 
-1.0425777435302734, -3.5828588008880615, 1.730008619459687, 1759349351728497064, 
-1.0447190999984741, -3.570157766342163, 1.778146369669115, 1759349351775463403, 
-1.0479021072387695, -3.5570333003997803, 1.826634140359369, 1759349351824484355, 
-1.052025318145752, -3.5422780513763428, 1.8812942656535196, 1759349351878463111, 
-1.0556640625, -3.5313282012939453, 1.9222952376483884, 1759349351919559252, 
-1.0613402128219604, -3.517306327819824, 1.9739027323709006, 1759349351972640670, 
-1.0661507844924927, -3.5062639713287354, 2.018122317899086, 1759349352014767653, 
-1.075142741203308, -3.4887356758117676, 2.089549094864448, 1759349352084346915, 
