odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.6293848752975464, -0.7240275740623474, -0.9402202115985175, 0.036864989937375935, -0.0017828148556873202, 0.7383758108092321, -0.6638817608841004, -0.929760188772698, 1762984995569727513, 
0.6310549974441528, -0.7268140912055969, -0.9406410132636059, 0.03630118634488409, 0.001606915146112442, 0.7424695786338372, -0.6658659674824982, -0.9275438478844017, 1762984995659734499, 
0.6356198787689209, -0.7327730059623718, -0.9411494844841972, 0.035267652659074854, 0.005552734714001417, 0.7510952253333509, -0.6684315476404327, -0.9313428744628807, 1762984995870730201, 
0.6375669836997986, -0.7358047366142273, -0.9417245779653333, 0.03378887215328739, -0.01091212872415781, 0.7445918365300281, -0.6673128642190901, -0.9333396927022033, 1762984995969730917, 
0.6394903659820557, -0.7381640076637268, -0.9421397499198308, 0.03645309464966744, 0.0015914643881842494, 0.7510580635450442, -0.6742522828367746, -0.9267209260553693, 1762984996059726202, 
0.6435925364494324, -0.7439103722572327, -0.9405940511147165, 0.03184757637823624, 0.0017046836437657475, 0.755396594918688, -0.6733803264873489, -0.9275937186664421, 1762984996270777396, 
0.6457639336585999, -0.7465006709098816, -0.9404530534446323, 0.03403990568750836, -0.008393489755690098, 0.7614327318412921, -0.683207658213226, -0.928157532142074, 1762984996369734357, 
0.6474398374557495, -0.7490651607513428, -0.9398894290032538, 0.03206925836303625, 0.0015704487450420856, 0.7642785754982472, -0.6887767999945164, -0.9295784748636371, 1762984996459790888, 
0.6513031721115112, -0.7546546459197998, -0.9409351231738763, 0.031724529601720716, -0.0039929719641804695, 0.7659778517327244, -0.6919097441864837, -0.9300912641792758, 1762984996670723556, 
0.653396725654602, -0.7574071884155273, -0.9409925321217566, 0.033679886179839635, -0.004759693052619696, 0.7693605515829481, -0.6919146680638737, -0.927715952061318, 1762984996769714257, 
0.6549508571624756, -0.7600094676017761, -0.9415174256119584, 0.031464216438323735, -0.013775939121842384, 0.7706674846249542, -0.7015571870244032, -0.9303802271821439, 1762984996859841355, 
0.659107506275177, -0.7652316689491272, -0.9424096613620648, 0.030630978968100974, 0.007389852777123451, 0.7705747587882316, -0.6966747445458072, -0.9277059014065359, 1762984997070824377, 
0.660670816898346, -0.7677426338195801, -0.9429081838488903, 0.029317209205243114, -0.009484370239078999, 0.7755361629930894, -0.7069081338576894, -0.9255049680629617, 1762984997169741289, 
0.6621357202529907, -0.76995450258255, -0.9436509028940291, 0.030208000384543708, -0.0051870387978851795, 0.7808938948993698, -0.7104312569258935, -0.9299441647819976, 1762984997259145457, 
0.6638799905776978, -0.7720723748207092, -0.9443468604355432, 0.028974642603208024, 0.004282060079276562, 0.7782216312302391, -0.7112795692257244, -0.9352314214934051, 1762984997359161668, 
0.665884792804718, -0.7748444676399231, -0.9438011769030311, 0.03120002709550019, 0.008428248576819897, 0.7854106811949688, -0.7197299059606278, -0.9304337680491789, 1762984997469906171, 
0.6692685484886169, -0.7796685099601746, -0.9430810447023188, 0.029389782024145012, -0.0019330850336700678, 0.7873465653959073, -0.7208098975664278, -0.9295648869012592, 1762984997658867227, 
0.6727576851844788, -0.7844517827033997, -0.9435122877367573, 0.026995769351235085, -0.0053881630301475525, 0.7917162016670685, -0.719794951720808, -0.9268522143557331, 1762984997870771080, 
0.6743311285972595, -0.786823570728302, -0.9447753517315278, 0.0287200260453137, -0.0037922982592135668, 0.7913794454472541, -0.7271292985798913, -0.9313788421288629, 1762984997969821088, 
0.6758555173873901, -0.7888331413269043, -0.944784538029103, 0.028927143149110945, -0.002008071169257164, 0.7875633081958079, -0.7235019476324768, -0.9319209696119025, 1762984998059834011, 
0.6791884899139404, -0.7938231229782104, -0.9460009005262624, 0.022797323630630407, -0.009931754320859909, 0.7951577691311722, -0.7341438732531345, -0.930718838600687, 1762984998270740694, 
0.6806641817092896, -0.7960364818572998, -0.9457157659130206, 0.027535155232863397, 0.0002623263862915337, 0.7984001091361287, -0.7387439160112101, -0.9308417394048603, 1762984998369732378, 
0.6822507381439209, -0.7981269955635071, -0.946153392658769, 0.03117296168416838, -0.010434485971927643, 0.8000973425011733, -0.7397010746557557, -0.9333319664955009, 1762984998459822894, 
0.6855347752571106, -0.8031375408172607, -0.9477467813575113, 0.02582412777750298, -0.006350734271109104, 0.8030813146479552, -0.7399177570023218, -0.9349137160805158, 1762984998670795442, 
0.6872079372406006, -0.8054571151733398, -0.9478623209430036, 0.03014357195774308, -0.001851161359809339, 0.8101922235979987, -0.7440008080528536, -0.9336442907671195, 1762984998769750107, 
0.6889243721961975, -0.8075736165046692, -0.9479569895616061, 0.030709429894255947, -0.004133058711886406, 0.8107587601396935, -0.7441513546398032, -0.9337296617003897, 1762984998858894359, 
0.6907668113708496, -0.810263991355896, -0.9478094113278405, 0.026521963726525613, 0.0026551580522209406, 0.8125659778586738, -0.7476289285379217, -0.9315361796925147, 1762984998978921444, 
0.6920532584190369, -0.8123315572738647, -0.9480168917681996, 0.026759677435887835, -0.0027885453309863806, 0.8170508477217157, -0.7560409472471704, -0.9323427140095065, 1762984999070746557, 
